ID_DATE,DATE_SNAPSHOT,NUMERO_SEMAINE,NOM_MOIS,ANNEE,NUM_TRIMESTRE,INTITULE_TRIMESTRE,NB_JOURS_FERIES,FLAG_ANNEE_BISSEXTILE
3290,03/01/2019,1,January  ,2019,1,T1,0,N
3291,04/01/2019,1,January  ,2019,1,T1,0,N
3292,05/01/2019,1,January  ,2019,1,T1,0,N
3293,06/01/2019,1,January  ,2019,1,T1,0,N
3294,07/01/2019,2,January  ,2019,1,T1,0,N
3295,08/01/2019,2,January  ,2019,1,T1,0,N
3296,09/01/2019,2,January  ,2019,1,T1,0,N
3297,10/01/2019,2,January  ,2019,1,T1,0,N
3298,11/01/2019,2,January  ,2019,1,T1,0,N
3299,12/01/2019,2,January  ,2019,1,T1,0,N
3300,13/01/2019,2,January  ,2019,1,T1,0,N
3301,14/01/2019,3,January  ,2019,1,T1,0,N
3302,15/01/2019,3,January  ,2019,1,T1,0,N
2148,18/11/2015,47,November ,2015,4,T4,0,N
2149,19/11/2015,47,November ,2015,4,T4,0,N
2150,20/11/2015,47,November ,2015,4,T4,0,N
2151,21/11/2015,47,November ,2015,4,T4,0,N
2152,22/11/2015,47,November ,2015,4,T4,0,N
2153,23/11/2015,48,November ,2015,4,T4,0,N
2154,24/11/2015,48,November ,2015,4,T4,0,N
2155,25/11/2015,48,November ,2015,4,T4,0,N
2156,26/11/2015,48,November ,2015,4,T4,0,N
2157,27/11/2015,48,November ,2015,4,T4,0,N
2158,28/11/2015,48,November ,2015,4,T4,0,N
2159,29/11/2015,48,November ,2015,4,T4,0,N
2160,30/11/2015,49,November ,2015,4,T4,0,N
2161,01/12/2015,49,December ,2015,4,T4,0,N
2162,02/12/2015,49,December ,2015,4,T4,0,N
2163,03/12/2015,49,December ,2015,4,T4,0,N
2164,04/12/2015,49,December ,2015,4,T4,0,N
2165,05/12/2015,49,December ,2015,4,T4,0,N
2166,06/12/2015,49,December ,2015,4,T4,0,N
2167,07/12/2015,50,December ,2015,4,T4,0,N
2168,08/12/2015,50,December ,2015,4,T4,0,N
2169,09/12/2015,50,December ,2015,4,T4,0,N
2170,10/12/2015,50,December ,2015,4,T4,0,N
2171,11/12/2015,50,December ,2015,4,T4,0,N
2172,12/12/2015,50,December ,2015,4,T4,0,N
2173,13/12/2015,50,December ,2015,4,T4,0,N
2174,14/12/2015,51,December ,2015,4,T4,0,N
2175,15/12/2015,51,December ,2015,4,T4,0,N
2176,16/12/2015,51,December ,2015,4,T4,0,N
2177,17/12/2015,51,December ,2015,4,T4,0,N
2178,18/12/2015,51,December ,2015,4,T4,0,N
2179,19/12/2015,51,December ,2015,4,T4,0,N
2180,20/12/2015,51,December ,2015,4,T4,0,N
2181,21/12/2015,52,December ,2015,4,T4,0,N
2182,22/12/2015,52,December ,2015,4,T4,0,N
2183,23/12/2015,52,December ,2015,4,T4,0,N
2184,24/12/2015,52,December ,2015,4,T4,0,N
2185,25/12/2015,52,December ,2015,4,T4,0,N
2186,26/12/2015,52,December ,2015,4,T4,0,N
2187,27/12/2015,52,December ,2015,4,T4,0,N
2188,28/12/2015,53,December ,2015,4,T4,0,N
2189,29/12/2015,53,December ,2015,4,T4,0,N
2190,30/12/2015,53,December ,2015,4,T4,0,N
2191,31/12/2015,53,December ,2015,4,T4,1,N
2192,01/01/2016,53,January  ,2016,1,T1,0,O
2193,02/01/2016,53,January  ,2016,1,T1,0,O
2194,03/01/2016,53,January  ,2016,1,T1,0,O
2195,04/01/2016,1,January  ,2016,1,T1,0,O
2196,05/01/2016,1,January  ,2016,1,T1,0,O
2197,06/01/2016,1,January  ,2016,1,T1,0,O
2198,07/01/2016,1,January  ,2016,1,T1,0,O
2199,08/01/2016,1,January  ,2016,1,T1,0,O
2200,09/01/2016,1,January  ,2016,1,T1,0,O
2201,10/01/2016,1,January  ,2016,1,T1,0,O
2202,11/01/2016,2,January  ,2016,1,T1,0,O
2203,12/01/2016,2,January  ,2016,1,T1,0,O
2204,13/01/2016,2,January  ,2016,1,T1,0,O
2205,14/01/2016,2,January  ,2016,1,T1,0,O
2206,15/01/2016,2,January  ,2016,1,T1,0,O
2207,16/01/2016,2,January  ,2016,1,T1,0,O
2208,17/01/2016,2,January  ,2016,1,T1,0,O
2209,18/01/2016,3,January  ,2016,1,T1,0,O
2210,19/01/2016,3,January  ,2016,1,T1,0,O
2211,20/01/2016,3,January  ,2016,1,T1,0,O
2212,21/01/2016,3,January  ,2016,1,T1,0,O
2213,22/01/2016,3,January  ,2016,1,T1,0,O
2214,23/01/2016,3,January  ,2016,1,T1,0,O
2215,24/01/2016,3,January  ,2016,1,T1,0,O
2216,25/01/2016,4,January  ,2016,1,T1,0,O
2217,26/01/2016,4,January  ,2016,1,T1,0,O
2218,27/01/2016,4,January  ,2016,1,T1,0,O
2219,28/01/2016,4,January  ,2016,1,T1,0,O
2220,29/01/2016,4,January  ,2016,1,T1,0,O
2221,30/01/2016,4,January  ,2016,1,T1,0,O
2222,31/01/2016,4,January  ,2016,1,T1,0,O
2223,01/02/2016,5,February ,2016,1,T1,0,O
2224,02/02/2016,5,February ,2016,1,T1,0,O
2225,03/02/2016,5,February ,2016,1,T1,0,O
2226,04/02/2016,5,February ,2016,1,T1,0,O
2227,05/02/2016,5,February ,2016,1,T1,0,O
2228,06/02/2016,5,February ,2016,1,T1,0,O
2229,07/02/2016,5,February ,2016,1,T1,0,O
2230,08/02/2016,6,February ,2016,1,T1,0,O
2231,09/02/2016,6,February ,2016,1,T1,0,O
2232,10/02/2016,6,February ,2016,1,T1,0,O
2233,11/02/2016,6,February ,2016,1,T1,0,O
2234,12/02/2016,6,February ,2016,1,T1,0,O
2235,13/02/2016,6,February ,2016,1,T1,0,O
2236,14/02/2016,6,February ,2016,1,T1,0,O
2237,15/02/2016,7,February ,2016,1,T1,0,O
2238,16/02/2016,7,February ,2016,1,T1,0,O
2239,17/02/2016,7,February ,2016,1,T1,0,O
2240,18/02/2016,7,February ,2016,1,T1,0,O
2241,19/02/2016,7,February ,2016,1,T1,0,O
2242,20/02/2016,7,February ,2016,1,T1,0,O
2243,21/02/2016,7,February ,2016,1,T1,0,O
2244,22/02/2016,8,February ,2016,1,T1,0,O
2245,23/02/2016,8,February ,2016,1,T1,0,O
2246,24/02/2016,8,February ,2016,1,T1,0,O
2247,25/02/2016,8,February ,2016,1,T1,0,O
2248,26/02/2016,8,February ,2016,1,T1,0,O
2249,27/02/2016,8,February ,2016,1,T1,0,O
2250,28/02/2016,8,February ,2016,1,T1,0,O
2251,29/02/2016,9,February ,2016,1,T1,0,O
2252,01/03/2016,9,March    ,2016,1,T1,0,O
2253,02/03/2016,9,March    ,2016,1,T1,0,O
2254,03/03/2016,9,March    ,2016,1,T1,0,O
2255,04/03/2016,9,March    ,2016,1,T1,0,O
2256,05/03/2016,9,March    ,2016,1,T1,0,O
2257,06/03/2016,9,March    ,2016,1,T1,0,O
2258,07/03/2016,10,March    ,2016,1,T1,0,O
2259,08/03/2016,10,March    ,2016,1,T1,0,O
2260,09/03/2016,10,March    ,2016,1,T1,0,O
2261,10/03/2016,10,March    ,2016,1,T1,0,O
2262,11/03/2016,10,March    ,2016,1,T1,0,O
2263,12/03/2016,10,March    ,2016,1,T1,0,O
2264,13/03/2016,10,March    ,2016,1,T1,0,O
2265,14/03/2016,11,March    ,2016,1,T1,0,O
2266,15/03/2016,11,March    ,2016,1,T1,0,O
2267,16/03/2016,11,March    ,2016,1,T1,0,O
2268,17/03/2016,11,March    ,2016,1,T1,0,O
2269,18/03/2016,11,March    ,2016,1,T1,0,O
2270,19/03/2016,11,March    ,2016,1,T1,0,O
2271,20/03/2016,11,March    ,2016,1,T1,0,O
2272,21/03/2016,12,March    ,2016,1,T1,0,O
2273,22/03/2016,12,March    ,2016,1,T1,0,O
2274,23/03/2016,12,March    ,2016,1,T1,0,O
2275,24/03/2016,12,March    ,2016,1,T1,0,O
2276,25/03/2016,12,March    ,2016,1,T1,0,O
2277,26/03/2016,12,March    ,2016,1,T1,0,O
2278,27/03/2016,12,March    ,2016,1,T1,0,O
2279,28/03/2016,13,March    ,2016,1,T1,0,O
2280,29/03/2016,13,March    ,2016,1,T1,0,O
2281,30/03/2016,13,March    ,2016,1,T1,0,O
2282,31/03/2016,13,March    ,2016,1,T1,0,O
2283,01/04/2016,13,April    ,2016,2,T2,0,O
2284,02/04/2016,13,April    ,2016,2,T2,0,O
2285,03/04/2016,13,April    ,2016,2,T2,0,O
2286,04/04/2016,14,April    ,2016,2,T2,0,O
2287,05/04/2016,14,April    ,2016,2,T2,0,O
2288,06/04/2016,14,April    ,2016,2,T2,0,O
2289,07/04/2016,14,April    ,2016,2,T2,0,O
2290,08/04/2016,14,April    ,2016,2,T2,1,O
2291,09/04/2016,14,April    ,2016,2,T2,0,O
2292,10/04/2016,14,April    ,2016,2,T2,0,O
2293,11/04/2016,15,April    ,2016,2,T2,0,O
2294,12/04/2016,15,April    ,2016,2,T2,0,O
2295,13/04/2016,15,April    ,2016,2,T2,0,O
2296,14/04/2016,15,April    ,2016,2,T2,0,O
2297,15/04/2016,15,April    ,2016,2,T2,0,O
2298,16/04/2016,15,April    ,2016,2,T2,0,O
2299,17/04/2016,15,April    ,2016,2,T2,0,O
2300,18/04/2016,16,April    ,2016,2,T2,0,O
2301,19/04/2016,16,April    ,2016,2,T2,0,O
2302,20/04/2016,16,April    ,2016,2,T2,0,O
2303,21/04/2016,16,April    ,2016,2,T2,0,O
2304,22/04/2016,16,April    ,2016,2,T2,0,O
2305,23/04/2016,16,April    ,2016,2,T2,0,O
2306,24/04/2016,16,April    ,2016,2,T2,0,O
2307,25/04/2016,17,April    ,2016,2,T2,0,O
2308,26/04/2016,17,April    ,2016,2,T2,0,O
2309,27/04/2016,17,April    ,2016,2,T2,0,O
2310,28/04/2016,17,April    ,2016,2,T2,0,O
2311,29/04/2016,17,April    ,2016,2,T2,0,O
2312,30/04/2016,17,April    ,2016,2,T2,0,O
2313,01/05/2016,17,May      ,2016,2,T2,0,O
2314,02/05/2016,18,May      ,2016,2,T2,0,O
2315,03/05/2016,18,May      ,2016,2,T2,0,O
2316,04/05/2016,18,May      ,2016,2,T2,0,O
2317,05/05/2016,18,May      ,2016,2,T2,0,O
2318,06/05/2016,18,May      ,2016,2,T2,0,O
2319,07/05/2016,18,May      ,2016,2,T2,0,O
2320,08/05/2016,18,May      ,2016,2,T2,0,O
2321,09/05/2016,19,May      ,2016,2,T2,0,O
2322,10/05/2016,19,May      ,2016,2,T2,0,O
2323,11/05/2016,19,May      ,2016,2,T2,0,O
2324,12/05/2016,19,May      ,2016,2,T2,0,O
2325,13/05/2016,19,May      ,2016,2,T2,0,O
2326,14/05/2016,19,May      ,2016,2,T2,0,O
2327,15/05/2016,19,May      ,2016,2,T2,0,O
2328,16/05/2016,20,May      ,2016,2,T2,0,O
2329,17/05/2016,20,May      ,2016,2,T2,0,O
2330,18/05/2016,20,May      ,2016,2,T2,0,O
2331,19/05/2016,20,May      ,2016,2,T2,0,O
2332,20/05/2016,20,May      ,2016,2,T2,0,O
2333,21/05/2016,20,May      ,2016,2,T2,0,O
2334,22/05/2016,20,May      ,2016,2,T2,0,O
2335,23/05/2016,21,May      ,2016,2,T2,0,O
2336,24/05/2016,21,May      ,2016,2,T2,0,O
2337,25/05/2016,21,May      ,2016,2,T2,0,O
2338,26/05/2016,21,May      ,2016,2,T2,0,O
2339,27/05/2016,21,May      ,2016,2,T2,0,O
2340,28/05/2016,21,May      ,2016,2,T2,0,O
2341,29/05/2016,21,May      ,2016,2,T2,0,O
2342,30/05/2016,22,May      ,2016,2,T2,0,O
2343,31/05/2016,22,May      ,2016,2,T2,0,O
2344,01/06/2016,22,June     ,2016,2,T2,0,O
2345,02/06/2016,22,June     ,2016,2,T2,0,O
2346,03/06/2016,22,June     ,2016,2,T2,0,O
2347,04/06/2016,22,June     ,2016,2,T2,0,O
2348,05/06/2016,22,June     ,2016,2,T2,0,O
2349,06/06/2016,23,June     ,2016,2,T2,0,O
2350,07/06/2016,23,June     ,2016,2,T2,0,O
2351,08/06/2016,23,June     ,2016,2,T2,0,O
2352,09/06/2016,23,June     ,2016,2,T2,0,O
2353,10/06/2016,23,June     ,2016,2,T2,0,O
2354,11/06/2016,23,June     ,2016,2,T2,0,O
2355,12/06/2016,23,June     ,2016,2,T2,0,O
2356,13/06/2016,24,June     ,2016,2,T2,0,O
2357,14/06/2016,24,June     ,2016,2,T2,0,O
2358,15/06/2016,24,June     ,2016,2,T2,0,O
2359,16/06/2016,24,June     ,2016,2,T2,0,O
2360,17/06/2016,24,June     ,2016,2,T2,0,O
2361,18/06/2016,24,June     ,2016,2,T2,0,O
2362,19/06/2016,24,June     ,2016,2,T2,0,O
2363,20/06/2016,25,June     ,2016,2,T2,0,O
2364,21/06/2016,25,June     ,2016,2,T2,0,O
2365,22/06/2016,25,June     ,2016,2,T2,0,O
2366,23/06/2016,25,June     ,2016,2,T2,0,O
2367,24/06/2016,25,June     ,2016,2,T2,0,O
2368,25/06/2016,25,June     ,2016,2,T2,0,O
2369,26/06/2016,25,June     ,2016,2,T2,0,O
2370,27/06/2016,26,June     ,2016,2,T2,0,O
2371,28/06/2016,26,June     ,2016,2,T2,0,O
2372,29/06/2016,26,June     ,2016,2,T2,0,O
2373,30/06/2016,26,June     ,2016,2,T2,0,O
2374,01/07/2016,26,July     ,2016,3,T3,0,O
2375,02/07/2016,26,July     ,2016,3,T3,0,O
2376,03/07/2016,26,July     ,2016,3,T3,0,O
2377,04/07/2016,27,July     ,2016,3,T3,0,O
2378,05/07/2016,27,July     ,2016,3,T3,0,O
2379,06/07/2016,27,July     ,2016,3,T3,0,O
2380,07/07/2016,27,July     ,2016,3,T3,0,O
2381,08/07/2016,27,July     ,2016,3,T3,0,O
2382,09/07/2016,27,July     ,2016,3,T3,0,O
2383,10/07/2016,27,July     ,2016,3,T3,0,O
2384,11/07/2016,28,July     ,2016,3,T3,0,O
2385,12/07/2016,28,July     ,2016,3,T3,0,O
2386,13/07/2016,28,July     ,2016,3,T3,0,O
2387,14/07/2016,28,July     ,2016,3,T3,0,O
2388,15/07/2016,28,July     ,2016,3,T3,0,O
2389,16/07/2016,28,July     ,2016,3,T3,0,O
2390,17/07/2016,28,July     ,2016,3,T3,1,O
2391,18/07/2016,29,July     ,2016,3,T3,0,O
2392,19/07/2016,29,July     ,2016,3,T3,0,O
2393,20/07/2016,29,July     ,2016,3,T3,0,O
2394,21/07/2016,29,July     ,2016,3,T3,0,O
2395,22/07/2016,29,July     ,2016,3,T3,0,O
2396,23/07/2016,29,July     ,2016,3,T3,0,O
2397,24/07/2016,29,July     ,2016,3,T3,0,O
2398,25/07/2016,30,July     ,2016,3,T3,0,O
2399,26/07/2016,30,July     ,2016,3,T3,0,O
2400,27/07/2016,30,July     ,2016,3,T3,0,O
2401,28/07/2016,30,July     ,2016,3,T3,0,O
2402,29/07/2016,30,July     ,2016,3,T3,0,O
2403,30/07/2016,30,July     ,2016,3,T3,0,O
2404,31/07/2016,30,July     ,2016,3,T3,0,O
2405,01/08/2016,31,August   ,2016,3,T3,0,O
2406,02/08/2016,31,August   ,2016,3,T3,0,O
2407,03/08/2016,31,August   ,2016,3,T3,0,O
2408,04/08/2016,31,August   ,2016,3,T3,0,O
2409,05/08/2016,31,August   ,2016,3,T3,0,O
2410,06/08/2016,31,August   ,2016,3,T3,0,O
2411,07/08/2016,31,August   ,2016,3,T3,0,O
2412,08/08/2016,32,August   ,2016,3,T3,0,O
2413,09/08/2016,32,August   ,2016,3,T3,0,O
2414,10/08/2016,32,August   ,2016,3,T3,0,O
2415,11/08/2016,32,August   ,2016,3,T3,0,O
2416,12/08/2016,32,August   ,2016,3,T3,0,O
2417,13/08/2016,32,August   ,2016,3,T3,0,O
2418,14/08/2016,32,August   ,2016,3,T3,0,O
2419,15/08/2016,33,August   ,2016,3,T3,0,O
2420,16/08/2016,33,August   ,2016,3,T3,0,O
2421,17/08/2016,33,August   ,2016,3,T3,0,O
2422,18/08/2016,33,August   ,2016,3,T3,0,O
2423,19/08/2016,33,August   ,2016,3,T3,0,O
2424,20/08/2016,33,August   ,2016,3,T3,0,O
2425,21/08/2016,33,August   ,2016,3,T3,0,O
2426,22/08/2016,34,August   ,2016,3,T3,0,O
2427,23/08/2016,34,August   ,2016,3,T3,0,O
2428,24/08/2016,34,August   ,2016,3,T3,0,O
2429,25/08/2016,34,August   ,2016,3,T3,0,O
2430,26/08/2016,34,August   ,2016,3,T3,0,O
2431,27/08/2016,34,August   ,2016,3,T3,0,O
2432,28/08/2016,34,August   ,2016,3,T3,0,O
2433,29/08/2016,35,August   ,2016,3,T3,0,O
2434,30/08/2016,35,August   ,2016,3,T3,0,O
2435,31/08/2016,35,August   ,2016,3,T3,0,O
2436,01/09/2016,35,September,2016,3,T3,0,O
2437,02/09/2016,35,September,2016,3,T3,0,O
2438,03/09/2016,35,September,2016,3,T3,0,O
2439,04/09/2016,35,September,2016,3,T3,0,O
2440,05/09/2016,36,September,2016,3,T3,0,O
2441,06/09/2016,36,September,2016,3,T3,0,O
2442,07/09/2016,36,September,2016,3,T3,0,O
2443,08/09/2016,36,September,2016,3,T3,0,O
2444,09/09/2016,36,September,2016,3,T3,0,O
2445,10/09/2016,36,September,2016,3,T3,0,O
2446,11/09/2016,36,September,2016,3,T3,0,O
2447,12/09/2016,37,September,2016,3,T3,0,O
2448,13/09/2016,37,September,2016,3,T3,0,O
2449,14/09/2016,37,September,2016,3,T3,0,O
2450,15/09/2016,37,September,2016,3,T3,0,O
2451,16/09/2016,37,September,2016,3,T3,0,O
2452,17/09/2016,37,September,2016,3,T3,0,O
2453,18/09/2016,37,September,2016,3,T3,0,O
2454,19/09/2016,38,September,2016,3,T3,0,O
2455,20/09/2016,38,September,2016,3,T3,0,O
2456,21/09/2016,38,September,2016,3,T3,0,O
2457,22/09/2016,38,September,2016,3,T3,0,O
2458,23/09/2016,38,September,2016,3,T3,0,O
2459,24/09/2016,38,September,2016,3,T3,0,O
2460,25/09/2016,38,September,2016,3,T3,0,O
2461,26/09/2016,39,September,2016,3,T3,0,O
2462,27/09/2016,39,September,2016,3,T3,0,O
2463,28/09/2016,39,September,2016,3,T3,0,O
2464,29/09/2016,39,September,2016,3,T3,0,O
2465,30/09/2016,39,September,2016,3,T3,0,O
2466,01/10/2016,39,October  ,2016,4,T4,0,O
2467,02/10/2016,39,October  ,2016,4,T4,0,O
2468,03/10/2016,40,October  ,2016,4,T4,0,O
2469,04/10/2016,40,October  ,2016,4,T4,0,O
2470,05/10/2016,40,October  ,2016,4,T4,0,O
2471,06/10/2016,40,October  ,2016,4,T4,0,O
2472,07/10/2016,40,October  ,2016,4,T4,0,O
2473,08/10/2016,40,October  ,2016,4,T4,0,O
2474,09/10/2016,40,October  ,2016,4,T4,0,O
2475,10/10/2016,41,October  ,2016,4,T4,0,O
2476,11/10/2016,41,October  ,2016,4,T4,0,O
2477,12/10/2016,41,October  ,2016,4,T4,0,O
2478,13/10/2016,41,October  ,2016,4,T4,0,O
2479,14/10/2016,41,October  ,2016,4,T4,0,O
2480,15/10/2016,41,October  ,2016,4,T4,0,O
2481,16/10/2016,41,October  ,2016,4,T4,0,O
2482,17/10/2016,42,October  ,2016,4,T4,0,O
2483,18/10/2016,42,October  ,2016,4,T4,0,O
2484,19/10/2016,42,October  ,2016,4,T4,0,O
2485,20/10/2016,42,October  ,2016,4,T4,0,O
2486,21/10/2016,42,October  ,2016,4,T4,0,O
2487,22/10/2016,42,October  ,2016,4,T4,0,O
2488,23/10/2016,42,October  ,2016,4,T4,0,O
2489,24/10/2016,43,October  ,2016,4,T4,0,O
2490,25/10/2016,43,October  ,2016,4,T4,0,O
2491,26/10/2016,43,October  ,2016,4,T4,0,O
2492,27/10/2016,43,October  ,2016,4,T4,0,O
2493,28/10/2016,43,October  ,2016,4,T4,0,O
2494,29/10/2016,43,October  ,2016,4,T4,0,O
2495,30/10/2016,43,October  ,2016,4,T4,0,O
2496,31/10/2016,44,October  ,2016,4,T4,0,O
2497,01/11/2016,44,November ,2016,4,T4,0,O
2498,02/11/2016,44,November ,2016,4,T4,0,O
2499,03/11/2016,44,November ,2016,4,T4,0,O
2500,04/11/2016,44,November ,2016,4,T4,0,O
2501,05/11/2016,44,November ,2016,4,T4,0,O
2502,06/11/2016,44,November ,2016,4,T4,0,O
2503,07/11/2016,45,November ,2016,4,T4,0,O
2504,08/11/2016,45,November ,2016,4,T4,0,O
2505,09/11/2016,45,November ,2016,4,T4,0,O
2506,10/11/2016,45,November ,2016,4,T4,0,O
2507,11/11/2016,45,November ,2016,4,T4,0,O
2508,12/11/2016,45,November ,2016,4,T4,0,O
2509,13/11/2016,45,November ,2016,4,T4,0,O
2510,14/11/2016,46,November ,2016,4,T4,0,O
2511,15/11/2016,46,November ,2016,4,T4,0,O
2512,16/11/2016,46,November ,2016,4,T4,0,O
2513,17/11/2016,46,November ,2016,4,T4,0,O
2514,18/11/2016,46,November ,2016,4,T4,0,O
2515,19/11/2016,46,November ,2016,4,T4,0,O
2516,20/11/2016,46,November ,2016,4,T4,0,O
2517,21/11/2016,47,November ,2016,4,T4,0,O
2518,22/11/2016,47,November ,2016,4,T4,0,O
2519,23/11/2016,47,November ,2016,4,T4,0,O
2520,24/11/2016,47,November ,2016,4,T4,0,O
2521,25/11/2016,47,November ,2016,4,T4,0,O
2522,26/11/2016,47,November ,2016,4,T4,0,O
2523,27/11/2016,47,November ,2016,4,T4,0,O
2524,28/11/2016,48,November ,2016,4,T4,0,O
2525,29/11/2016,48,November ,2016,4,T4,0,O
2526,30/11/2016,48,November ,2016,4,T4,0,O
2527,01/12/2016,48,December ,2016,4,T4,0,O
2528,02/12/2016,48,December ,2016,4,T4,0,O
2529,03/12/2016,48,December ,2016,4,T4,0,O
2530,04/12/2016,48,December ,2016,4,T4,0,O
2531,05/12/2016,49,December ,2016,4,T4,0,O
2532,06/12/2016,49,December ,2016,4,T4,0,O
2533,07/12/2016,49,December ,2016,4,T4,0,O
2534,08/12/2016,49,December ,2016,4,T4,0,O
2535,09/12/2016,49,December ,2016,4,T4,0,O
2536,10/12/2016,49,December ,2016,4,T4,0,O
2537,11/12/2016,49,December ,2016,4,T4,0,O
2538,12/12/2016,50,December ,2016,4,T4,0,O
2539,13/12/2016,50,December ,2016,4,T4,0,O
2540,14/12/2016,50,December ,2016,4,T4,0,O
2541,15/12/2016,50,December ,2016,4,T4,0,O
2542,16/12/2016,50,December ,2016,4,T4,0,O
2543,17/12/2016,50,December ,2016,4,T4,0,O
2544,18/12/2016,50,December ,2016,4,T4,0,O
2545,19/12/2016,51,December ,2016,4,T4,0,O
2546,20/12/2016,51,December ,2016,4,T4,0,O
2547,21/12/2016,51,December ,2016,4,T4,0,O
2548,22/12/2016,51,December ,2016,4,T4,0,O
2549,23/12/2016,51,December ,2016,4,T4,0,O
2550,24/12/2016,51,December ,2016,4,T4,0,O
2551,25/12/2016,51,December ,2016,4,T4,0,O
2552,26/12/2016,52,December ,2016,4,T4,0,O
2553,27/12/2016,52,December ,2016,4,T4,0,O
2554,28/12/2016,52,December ,2016,4,T4,0,O
2555,29/12/2016,52,December ,2016,4,T4,0,O
2556,30/12/2016,52,December ,2016,4,T4,1,O
2557,31/12/2016,52,December ,2016,4,T4,0,O
2558,01/01/2017,52,January  ,2017,1,T1,0,N
2559,02/01/2017,1,January  ,2017,1,T1,0,N
2560,03/01/2017,1,January  ,2017,1,T1,0,N
2561,04/01/2017,1,January  ,2017,1,T1,0,N
2562,05/01/2017,1,January  ,2017,1,T1,0,N
2563,06/01/2017,1,January  ,2017,1,T1,0,N
2564,07/01/2017,1,January  ,2017,1,T1,0,N
2565,08/01/2017,1,January  ,2017,1,T1,0,N
2566,09/01/2017,2,January  ,2017,1,T1,0,N
2567,10/01/2017,2,January  ,2017,1,T1,0,N
2568,11/01/2017,2,January  ,2017,1,T1,0,N
2569,12/01/2017,2,January  ,2017,1,T1,0,N
2570,13/01/2017,2,January  ,2017,1,T1,0,N
2571,14/01/2017,2,January  ,2017,1,T1,0,N
2572,15/01/2017,2,January  ,2017,1,T1,0,N
2573,16/01/2017,3,January  ,2017,1,T1,0,N
2574,17/01/2017,3,January  ,2017,1,T1,0,N
2575,18/01/2017,3,January  ,2017,1,T1,0,N
2576,19/01/2017,3,January  ,2017,1,T1,0,N
2577,20/01/2017,3,January  ,2017,1,T1,0,N
2578,21/01/2017,3,January  ,2017,1,T1,0,N
2579,22/01/2017,3,January  ,2017,1,T1,0,N
2580,23/01/2017,4,January  ,2017,1,T1,0,N
2581,24/01/2017,4,January  ,2017,1,T1,0,N
2582,25/01/2017,4,January  ,2017,1,T1,0,N
2583,26/01/2017,4,January  ,2017,1,T1,0,N
2584,27/01/2017,4,January  ,2017,1,T1,0,N
2585,28/01/2017,4,January  ,2017,1,T1,0,N
2586,29/01/2017,4,January  ,2017,1,T1,0,N
2587,30/01/2017,5,January  ,2017,1,T1,0,N
2588,31/01/2017,5,January  ,2017,1,T1,0,N
2589,01/02/2017,5,February ,2017,1,T1,0,N
2590,02/02/2017,5,February ,2017,1,T1,0,N
2591,03/02/2017,5,February ,2017,1,T1,0,N
2592,04/02/2017,5,February ,2017,1,T1,0,N
2593,05/02/2017,5,February ,2017,1,T1,0,N
2594,06/02/2017,6,February ,2017,1,T1,0,N
2595,07/02/2017,6,February ,2017,1,T1,0,N
2596,08/02/2017,6,February ,2017,1,T1,0,N
2597,09/02/2017,6,February ,2017,1,T1,0,N
2598,10/02/2017,6,February ,2017,1,T1,0,N
2599,11/02/2017,6,February ,2017,1,T1,0,N
2600,12/02/2017,6,February ,2017,1,T1,0,N
2601,13/02/2017,7,February ,2017,1,T1,0,N
2602,14/02/2017,7,February ,2017,1,T1,0,N
2603,15/02/2017,7,February ,2017,1,T1,0,N
2604,16/02/2017,7,February ,2017,1,T1,0,N
2605,17/02/2017,7,February ,2017,1,T1,0,N
2606,18/02/2017,7,February ,2017,1,T1,0,N
2607,19/02/2017,7,February ,2017,1,T1,0,N
2608,20/02/2017,8,February ,2017,1,T1,0,N
2609,21/02/2017,8,February ,2017,1,T1,0,N
2610,22/02/2017,8,February ,2017,1,T1,0,N
2611,23/02/2017,8,February ,2017,1,T1,0,N
2612,24/02/2017,8,February ,2017,1,T1,0,N
2613,25/02/2017,8,February ,2017,1,T1,0,N
2614,26/02/2017,8,February ,2017,1,T1,0,N
2615,27/02/2017,9,February ,2017,1,T1,0,N
2616,28/02/2017,9,February ,2017,1,T1,0,N
2617,01/03/2017,9,March    ,2017,1,T1,0,N
2618,02/03/2017,9,March    ,2017,1,T1,0,N
2619,03/03/2017,9,March    ,2017,1,T1,0,N
2620,04/03/2017,9,March    ,2017,1,T1,0,N
2621,05/03/2017,9,March    ,2017,1,T1,0,N
2622,06/03/2017,10,March    ,2017,1,T1,0,N
2623,07/03/2017,10,March    ,2017,1,T1,0,N
2624,08/03/2017,10,March    ,2017,1,T1,0,N
2625,09/03/2017,10,March    ,2017,1,T1,0,N
2626,10/03/2017,10,March    ,2017,1,T1,0,N
2627,11/03/2017,10,March    ,2017,1,T1,0,N
2628,12/03/2017,10,March    ,2017,1,T1,0,N
2629,13/03/2017,11,March    ,2017,1,T1,0,N
2630,14/03/2017,11,March    ,2017,1,T1,0,N
2631,15/03/2017,11,March    ,2017,1,T1,0,N
2632,16/03/2017,11,March    ,2017,1,T1,0,N
2633,17/03/2017,11,March    ,2017,1,T1,0,N
2634,18/03/2017,11,March    ,2017,1,T1,0,N
2635,19/03/2017,11,March    ,2017,1,T1,0,N
2636,20/03/2017,12,March    ,2017,1,T1,0,N
2637,21/03/2017,12,March    ,2017,1,T1,0,N
2638,22/03/2017,12,March    ,2017,1,T1,0,N
